puesto_trabajo,nombre_empresa,pais,region_estado,salario_minimo,salario_maximo,moneda_salario,periodo_salario,tipo_contrato,categoria,plataforma_origen,tipo_fuente_datos,enlace_oferta
"Senior Business Data Analyst, MyRecipes",Memorial Hermann Health System,US,New York,120000.0,140000,USD,Anual,full_time,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5246110186?utm_medium=api&utm_source=523818bf
"Senior Data Analyst, Digital Marketing",MongoDB,US,New York,141320.64,141320.64,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5256588321?utm_medium=api&utm_source=523818bf
Senior Marketing Data Analyst - SMB,Microsoft Corporation,US,New York,117625.2,117625.2,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5285553251?utm_medium=api&utm_source=523818bf
Data Analyst I - Medical Education,Mount Sinai Health System,US,New York,72427.55,72427.55,USD,Anual,NA,Healthcare & Nursing Jobs,Adzuna,API,https://www.adzuna.com/details/5061405810?utm_medium=api&utm_source=523818bf
"Data Analyst II, Marketing - Remote",Spring Health,US,New York,89324.59,89324.59,USD,Anual,full_time,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5218229503?utm_medium=api&utm_source=523818bf
Criminal Intelligence & Data Analyst - USDS,TikTok,US,New York,86509.26,86509.26,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5189274979?utm_medium=api&utm_source=523818bf
IT DevOps – Data Analyst Developer,Natixis,US,New York,145000.0,180000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5141619801?utm_medium=api&utm_source=523818bf
Data Analyst - Corporate Technology Data Engineering & Analytics,MassMutual,US,New York,102587.19,102587.19,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5291232506?utm_medium=api&utm_source=523818bf
Data Analyst - Corporate Technology Data Engineering & Analytics,MassMutual,US,New York,129713.28,129713.28,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5291245166?utm_medium=api&utm_source=523818bf
Data Analyst - Corporate Technology Data Engineering & Analytics,MassMutual,US,New York,141455.34,141455.34,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5290866040?utm_medium=api&utm_source=523818bf
Data Analyst - Corporate Technology Data Engineering & Analytics,MassMutual,US,New York,140720.95,140720.95,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5291248960?utm_medium=api&utm_source=523818bf
Lead Credit Risk BA and Data Analyst,Brains Workgroup,US,New York,137459.72,137459.72,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5006826581?utm_medium=api&utm_source=523818bf
"Data Analyst - Englewood Cliffs, NJ - Hybrid",Stellent IT LLC,US,New Jersey,74723.65,74723.65,USD,Anual,NA,HR & Recruitment Jobs,Adzuna,API,https://www.adzuna.com/details/5277826699?utm_medium=api&utm_source=523818bf
AML Business/Data Analyst -NYC / Tampa,Matrix Global,US,New Jersey,103955.85,103955.85,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5267396519?utm_medium=api&utm_source=523818bf
Data Analyst I-Graduate Medical Education,Mount Sinai Health System,US,New York,83429.12,83429.12,USD,Anual,full_time,Graduate Jobs,Adzuna,API,https://www.adzuna.com/details/5201823285?utm_medium=api&utm_source=523818bf
Senior Data Analyst- Commercial Reporting & Insights,Convene,US,New York,142854.4,142854.4,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5273046344?utm_medium=api&utm_source=523818bf
Senior Data Analyst-Financial Crimes/AML,K2 Integrity,US,New York,103654.6,103654.6,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5280877257?utm_medium=api&utm_source=523818bf
Senior Programmer Analyst / Clinical Data Analyst,SUNY Downstate Health Sciences University,US,New York,94474.5,94474.5,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5005371557?utm_medium=api&utm_source=523818bf
"VP, Business Lead Data Analyst (Hybrid)",Citigroup,US,New York,109906.23,109906.23,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5024240966?utm_medium=api&utm_source=523818bf
Data Analyst I-Graduate Medical Education,Mount Sinai Health System,US,New York,72872.21,72872.21,USD,Anual,NA,Graduate Jobs,Adzuna,API,https://www.adzuna.com/details/5198222168?utm_medium=api&utm_source=523818bf
Microsoft Dynamics/ERP Data Analyst (Onsite),Do & Co,US,New York,100000.0,125000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5287041701?utm_medium=api&utm_source=523818bf
"Lead Data Analyst, Financial Planning & Analytics",United Nations Federal Credit Union,US,New York,110258.65,110258.65,USD,Anual,full_time,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5269728672?utm_medium=api&utm_source=523818bf
"Data Analyst Intern, application via RippleMatch",RippleMatch Internships,US,New York,53360.12,53360.12,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5242336414?utm_medium=api&utm_source=523818bf
Data Analyst - Remote in USA - 6 month contract,The Skills Coalition,US,New York,118000.25,118000.25,USD,Anual,NA,"Energy, Oil & Gas Jobs",Adzuna,API,https://www.adzuna.com/details/5260736489?utm_medium=api&utm_source=523818bf
Data Analyst II (Dr During's Lab) - Neurology,Mount Sinai Health System,US,New York,81773.18,81773.18,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5262722868?utm_medium=api&utm_source=523818bf
Data Analyst - People Analytics (Short-Term Employment),Meta,US,New York,121264.05,121264.05,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5209212793?utm_medium=api&utm_source=523818bf
Data Analyst (Audience) Job at NMQ Digital in New York,NMQ Digital,US,New York,133600.14,133600.14,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5287567149?utm_medium=api&utm_source=523818bf
"Entry Level Data Analyst, application via RippleMatch",RippleMatch Internships,US,New York,64467.07,64467.07,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/4991094152?utm_medium=api&utm_source=523818bf
Data Privacy Analyst,Brains Workgroup,US,New York,135319.44,135319.44,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5044862466?utm_medium=api&utm_source=523818bf
Legal Data Analyst - Transactional & Tax Legal Data Analysis Team,Bloomberg,US,New York,101589.76,101589.76,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5267693158?utm_medium=api&utm_source=523818bf
Data Operations Analyst,Point72,US,New York,80362.88,80362.88,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5023863623?utm_medium=api&utm_source=523818bf
Data Operations Analyst,Co:Create,US,New York,102400.0,102400,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5226446198?utm_medium=api&utm_source=523818bf
Data Reporting Analyst,Robert Half,US,New York,61520.54,61520.54,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5021599315?utm_medium=api&utm_source=523818bf
Data Annotation Analyst,Alaffia Health,US,New York,61196.24,61196.24,USD,Anual,NA,Admin Jobs,Adzuna,API,https://www.adzuna.com/details/5199980265?utm_medium=api&utm_source=523818bf
Data Reporting Analyst,Simpson Thacher & Bartlett LLP,US,New York,100000.0,120000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5061643803?utm_medium=api&utm_source=523818bf
Data Entry Analyst,Phaxis - Healthcare,US,New York,39520.0,41600,USD,Anual,NA,Admin Jobs,Adzuna,API,https://www.adzuna.com/details/5257629361?utm_medium=api&utm_source=523818bf
Report Writer / Data Analyst Job at Mai Placement in New York,Mai Placement,US,New York,70578.32,70578.32,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5269667761?utm_medium=api&utm_source=523818bf
Customer Remediation Data Analyst - Consumer & Business Banking Risk,U.S. Bank,US,New York,65492.77,65492.77,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5267692052?utm_medium=api&utm_source=523818bf
"Meta is hiring: Data Analyst, Global Partnerships & Content in New York",META,US,New York,85463.65,85463.65,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5164851292?utm_medium=api&utm_source=523818bf
"Lead Data Analyst & Technical Product Manager for Customer & Compliance, VP",MUFG Bank,US,New Jersey,133000.0,164000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5209077467?utm_medium=api&utm_source=523818bf
"Lead Data Analyst & Technical Product Manager for Customer & Compliance, VP",MUFG,US,New Jersey,152421.7,152421.7,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/4919103024?utm_medium=api&utm_source=523818bf
"Lead Data Analyst & Technical Product Manager for Customer & Compliance, VP",MUFG,US,New York,143681.3,143681.3,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5253268491?utm_medium=api&utm_source=523818bf
Prime Finance is hiring: Data Analyst/Report Writer in New York,Prime Finance,US,New York,119003.91,119003.91,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5288973902?utm_medium=api&utm_source=523818bf
Portfolio Data Operations Analyst,Addepar,US,New York,67977.45,67977.45,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5203527158?utm_medium=api&utm_source=523818bf
Paralegal,New York Civil Liberties Union Foundation,US,New York,55000.0,59000,USD,Anual,full_time,Legal Jobs,Adzuna,API,https://www.adzuna.com/details/5290823511?utm_medium=api&utm_source=523818bf
Data Integrity Analyst (Remote),Neptune Retail Solutions,US,New Jersey,78754.13,78754.13,USD,Anual,full_time,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/land/ad/4814778003?se=ENSX5vRb8BG66dTL6YHm1A&utm_medium=api&utm_source=523818bf&v=09B4B8901387EFB2B449661C23870CCC754B6150
Market Data Operations Analyst,Point72,US,New York,88492.63,88492.63,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5238231853?utm_medium=api&utm_source=523818bf
Senior Data Design Analyst,Sumitomo Mitsui Financial Group Inc.,US,New Jersey,111157.66,111157.66,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5260057113?utm_medium=api&utm_source=523818bf
Lead Data Governance Analyst,Disney,US,New York,115182.16,115182.16,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5280423406?utm_medium=api&utm_source=523818bf
Lead Data Governance Analyst,The Walt Disney Company,US,New York,125486.57,125486.57,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5282276393?utm_medium=api&utm_source=523818bf
Sr Data Solutions Analyst,Launch Potato,US,New Jersey,110000.0,150000,USD,Anual,full_time,Consultancy Jobs,Adzuna,API,https://www.adzuna.com/details/5291501617?utm_medium=api&utm_source=523818bf
Sr Data Analyst P&C Insurance / Reinsurance - to 150k  bonus (SK),Phaxis - Technology,US,New York,130000.0,150000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5288665412?utm_medium=api&utm_source=523818bf
Senior Data Operations Analyst - Health Data Terminology,Veeva Systems,US,New York,80000.0,145000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5133171121?utm_medium=api&utm_source=523818bf
CARE UMR Senior Data Analyst - Hybrid in New York or New Jersey,UnitedHealth Group,US,New York,41886.2,41886.2,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5273540036?utm_medium=api&utm_source=523818bf
Data Analyst - TC - Data and Analytics - Data Gov and Con - FSO - Manager - Mul Positions - 1616545,EY,US,New Jersey,136574.42,136574.42,USD,Anual,NA,Consultancy Jobs,Adzuna,API,https://www.adzuna.com/details/5250712816?utm_medium=api&utm_source=523818bf
Data Analyst - SQL a must - P&C or Reinsurance - ONSITE NYC (DN),Phaxis - Technology,US,New York,120000.0,150000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5261088821?utm_medium=api&utm_source=523818bf
Data Analyst - TC - Data and Analy - Data Arch and Eng - FSO - Sr Mgr - Mul Positions - 1615992,EY,US,New York,121977.59,121977.59,USD,Anual,NA,Consultancy Jobs,Adzuna,API,https://www.adzuna.com/details/5246722682?utm_medium=api&utm_source=523818bf
Senior Marketing Data & Insights Analyst,TieTalent,US,New York,118937.98,118937.98,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5290088915?utm_medium=api&utm_source=523818bf
Finance Domain Data Quality Analyst,Shulman Fleming & Partners,US,New York,77000.0,135000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5203477531?utm_medium=api&utm_source=523818bf
Core Data Business Analyst - Associate,JPMorganChase,US,New Jersey,104500.0,145000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5283841380?utm_medium=api&utm_source=523818bf
Finance Domain Data Quality Analyst,Mizuho Americas Services,US,New York,77000.0,135000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5209039133?utm_medium=api&utm_source=523818bf
Data Engineer/Analyst- ETL/Migrations,ManpowerGroup,US,New York,103648.58,103648.58,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5265933583?utm_medium=api&utm_source=523818bf
Core Data Business Analyst - Associate,JPMorgan Chase,US,New Jersey,107370.38,107370.38,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5285608641?utm_medium=api&utm_source=523818bf
Core Data Business Analyst - Associate,"JPMorgan Chase Bank, N.A.",US,New Jersey,100777.26,100777.26,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5281955642?utm_medium=api&utm_source=523818bf
"Blockchain Data Wizard, Analyst or Scientist",Allium,US,New York,116633.07,116633.07,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5222496624?utm_medium=api&utm_source=523818bf
Fixed Income Data Science Analyst,Tradeweb,US,New York,151636.6,151636.6,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5234716793?utm_medium=api&utm_source=523818bf
Data Analyst-Tech Cons-D and A-Data Product Mgmt-FSO-Mgr-Multiple Positions-1618184,EY,US,New York,98500.8,98500.8,USD,Anual,NA,Consultancy Jobs,Adzuna,API,https://www.adzuna.com/details/5260111627?utm_medium=api&utm_source=523818bf
Data Analyst-Tech Cons-D and A-Data Architecture and Eng-FSO-Mgr-Multiple Positions-1617941,EY,US,New York,140866.38,140866.38,USD,Anual,NA,Consultancy Jobs,Adzuna,API,https://www.adzuna.com/details/5261813263?utm_medium=api&utm_source=523818bf
Pharmacy Technician - Investigational Pharmacy - *PTCB and NYS registraton required*,NYU Langone Health,US,New York,70204.2,70204.2,USD,Anual,NA,Healthcare & Nursing Jobs,Adzuna,API,https://www.adzuna.com/land/ad/5272878462?se=rG936PRb8BGlPpGK4j_S_A&utm_medium=api&utm_source=523818bf&v=3E34772FE72B43BFCA1AF0E45F8019F8D75FB05D
"Pharmacy Technician - NYU Langone Orthopedic Hospital *F/T TEMPORARY 37.5 hrs per week, Monday - Friday 12:00 AM - 8:00 AM w/Alternating Weekends*",NYU Langone Health,US,New York,65474.78,65474.78,USD,Anual,full_time,Healthcare & Nursing Jobs,Adzuna,API,https://www.adzuna.com/land/ad/5272878473?se=rG936PRb8BGlPpGK4j_S_A&utm_medium=api&utm_source=523818bf&v=628041A61B1E1E0952C87B2BA1DF8013051BD044
Senior Data & Analytics Analyst - Founding Team,Traba,US,New York,110000.0,140000,USD,Anual,full_time,"Energy, Oil & Gas Jobs",Adzuna,API,https://www.adzuna.com/details/5163264223?utm_medium=api&utm_source=523818bf
Data Management Analyst (Short Term Employee),Meta,US,New York,98163.95,98163.95,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5225048088?utm_medium=api&utm_source=523818bf
Data Transformation Analyst (Hybrid- Flexible options),Broadridge,US,New York,108904.7,108904.7,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5189265834?utm_medium=api&utm_source=523818bf
Data & Analytics Systems Analyst,Anaplan,US,New York,119000.0,161000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5288666162?utm_medium=api&utm_source=523818bf
Data Governance Senior Analyst,IDB,US,New York,107358.51,107358.51,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5284503885?utm_medium=api&utm_source=523818bf
Licensed Practical Nurse (LPN),Atlas Search,US,New York,98705.23,98705.23,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/land/ad/5285390786?se=rG936PRb8BGlPpGK4j_S_A&utm_medium=api&utm_source=523818bf&v=856ACA233E0BB1BA8B14A554E776A4CBFD8858B3
Data Architecture Lead Analyst,Citigroup,US,New Jersey,136359.05,136359.05,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5269828670?utm_medium=api&utm_source=523818bf
Data Architecture Lead Analyst,Citigroup,US,New Jersey,128650.47,128650.47,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5271758365?utm_medium=api&utm_source=523818bf
Data Quality Technical Analyst,Shulman Fleming & Partners,US,New York,105000.0,145000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5238353726?utm_medium=api&utm_source=523818bf
Data Integration Lead Analyst,Citigroup,US,New York,137857.36,137857.36,USD,Anual,full_time,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5261853905?utm_medium=api&utm_source=523818bf
Data Quality Technical Analyst,Mizuho Americas Services,US,New York,105000.0,150000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5232599619?utm_medium=api&utm_source=523818bf
Data Integration Lead Analyst,Citigroup,US,New York,118201.97,118201.97,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5261810708?utm_medium=api&utm_source=523818bf
Data Quality Senior Analyst,Citigroup,US,New York,90944.18,90944.18,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5210976521?utm_medium=api&utm_source=523818bf
"Sr. Analyst, Data & Analytics",Who We Are Authentic,US,New York,105000.0,130000,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5205809748?utm_medium=api&utm_source=523818bf
FP&A Analyst - Data Insights,Datadog,US,New York,113667.22,113667.22,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5274664853?utm_medium=api&utm_source=523818bf
Senior Analyst - Data Science,American Express,US,New York,124190.07,124190.07,USD,Anual,NA,Consultancy Jobs,Adzuna,API,https://www.adzuna.com/details/5267696644?utm_medium=api&utm_source=523818bf
Data Science Analyst II-Geriatric and Palliative Medicine,Mount Sinai Health System,US,New York,105989.21,105989.21,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5277187517?utm_medium=api&utm_source=523818bf
Full-time Data Entry Analyst – Hiring Immediately,FlexIT,US,New York,46920.02,46920.02,USD,Anual,NA,Admin Jobs,Adzuna,API,https://www.adzuna.com/details/5111302916?utm_medium=api&utm_source=523818bf
Data Science Analyst II-Geriatric and Palliative Medicine,Mount Sinai Health System,US,New York,81666.88,81666.88,USD,Anual,NA,Healthcare & Nursing Jobs,Adzuna,API,https://www.adzuna.com/details/5274947445?utm_medium=api&utm_source=523818bf
"Data Steward Analyst, Business Management - New York",Moelis & Company Group LP,US,New York,75000.0,80000,USD,Anual,full_time,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5222409534?utm_medium=api&utm_source=523818bf
