cluster,titulo_puesto,nombre_empresa,ubicacion,modalidad,salario
182,Analista de TI,ACS SOLUTIONS PERU S.A.,,,"S/. 2.500,00 (Mensual)"
182,Analista tic,EDUTUR EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - EDUTUR E.I.R.L,,,
182,Analista Senior,FACTIO QUALITAS,,,
182,Analista de Creditos con Experiencia Abancay,CAJA AREQUIPA,,,
182,Analista de Gerencia Ingeniera Industrial,,,,"S/. 3.000,00 (Mensual)"
182,Analista de precios,INVERSIONES SERVICAR S.A.C.,,,
182,Analista TI,AB Technology S.A.C,,,"S/. 1.500,00 (Mensual)"
182,Analista de Integridad Estructural,MAKYL ECS E.I.R.L.,,,
182,Analista SEO / Arequipa,,,,
182,Analista de Construcción,M&T Professional Talent,,Presencial y remoto,
182,Analista,FACTIO QUALITAS,,,
182,Analista de  Compensaciones (Por proyecto)/ Sede La Victoria,Innova Schools,,Presencial y remoto,
182,Analista de proyecciones agrícolas,AGRICOLA CERRO PRIETO S.A,,,
182,Analista de Experiencia al Colaborador,Grupo Vanguard Internacional,,,
182,Analista de Estilos y Desarrollo,Cotton Knit S.A.C.,,,
182,Analista SEO / Arequipa,,,,
182,Analista Asistente de GSI,Certimin S.A.,,,
182,Analista Integrador de Datos,PROCESSI PERU,,,
182,Analista de contabilidad con sólida experiencia en sector agroexportador,,,,
182,Analista TI,Xentic S.A.C,,Presencial y remoto,
182,Analista de relaciones laborales,LULLI & ASOCIADOS S.A.C. - ENLACE Talento - Trabajo - Desarrollo,,,
182,Analista de Inteligencia,Entel Connect Center,,,
182,Analista de PCP,Grupo BASA-FACUSA-EISAC.,,,"S/. 2.100,00 (Mensual)"
182,Analista de Comisiones,Bitel,,,
182,Analista de Inteligencia de Datos,RECSA PERÚ,,,
182,Analista Ambiental,IBEROPLAST SAC,,,"S/. 2.500,00 (Mensual)"
182,Analista de relaciones laborales,LULLI & ASOCIADOS S.A.C. - ENLACE Talento - Trabajo - Desarrollo,,,
183,Anfitriona,Doble E Inversiones SAC,,,"S/. 1.600,00 (Mensual)"
183,Urgentes personal para Magdalena  C/s  experiencia / Cocina/ Mozo / Multifunción/ Caja /Anfitriona,COMSABOR,,,
183,Mozo/Azafata,,,,
183,Anfitriona Hostess,JP HANZ CORPORATION E.I.R.L.,,,
183,Azafata o Mozo,RADO HOTELES,,,
183,Anfitriona de Buena Presencia,,,,
183,Azafata S/.2400 / Inglés Intermedio / Miraflores,Eurofirms Perú,,,
183,Mozo/Azafata,HOTEL HILTON & CASINO TAHITI,,,
183,azafata anfitriona,THARWA INVERSIONES SAC,,,"S/. 1.130,00 (Mensual)"
184,Coordinador de Mantenimiento,,,,
184,Coordinador de Taller (Macropolis),ALO SERVICE & PARTS SAC,,,"S/. 2.800,00 (Mensual)"
184,Coordinador/a de almacén (Callao),Sharf,,,
184,Coordinador  comercial de Transportes,,,,
184,Coordinador a Nivel Secundaria / Área Matemática,NUESTRA SEÑORA DE LA MERCED,,,
184,Coordinador de Nómina,,,,"S/. 4.500,00 (Mensual)"
184,Coordinador(a) de Silos APM Terminals Callao,Adecco Perú S.A.,,,
184,Coordinador de Seguridad,MEDLOG,,,
184,Coordinador de Proyecto,AQUARIUS CONSULTING S.A.C.,,,
184,Coordinador(a) de Mantenimiento,,,,
184,Coordinador(a) de Seguridad Integral,,,,
184,Coordinador/a Nacional de Cooperación y convenios,Universidad César Vallejo,,,"S/. 3.000,00 (Mensual)"
184,Coordinador de Cajas y Servicios  Sodimac Chimbote,FALABELLA CORPORATIVO PERÚ,,,
184,coordinador/a de almacén,,,,"S/. 1.200,00 (Mensual) + Comisiones"
184,Coordinador de Mensajería/Courier Chorrillos,Hermes Transportes Blindados SAC.,,,
184,Coordinador de almacén de documentos Punta Hermosa/Chorrillos,Hermes Transportes Blindados SAC.,,,
184,Coordinador de Seguridad Patrimonial UM Gold Fields en Cajamarca Régimen 8X6,Prosegur,,,
184,Coordinador de Auditoría Red de Agencias:,COOPAC Santa Isabel,,,
184,Coordinador VB,Peruvian Shipping,,,
184,Coordinador(a) de Reservas,BELMOND   PERÚ,,,
184,Coordinador Comercial / Surco,VILLA SALUD,,,
184,Coordinador Comercial,Agricola y Ganadera Chavin de Huantar,,,
184,Coordinador(a) de clínica Ocupacional,MEDCAM,,,
184,Coordinador Sap Fi Co,Agrovision Peru Sac,,,
184,Coordinador Agrónomo o Agricola,CETPRO SYSTEM-HOUSE E.I.R.L.,,,
184,Coordinador Administrativo de Servicios Medicos,Aptus,,,
184,Coordinador de Mercadeo y Contenido,,,,
184,Coordinador de Taller,Inrelsa,,,
184,Coordinador(a),DRY CLEANERS LAS AVESTRUCES S.A.C.,,,"S/. 1.800,00 (Mensual)"
184,Coordinador Jr de Ventas / Huánuco,TRUST CONSULTING,,,
184,Coordinador de Utilities y Mantenimiento Predictivo,Amcor Flexibles Lima,,Presencial y remoto,
184,Coordinador Mantenimiento Division Rutas,Mountain Lodges of Perú S.A.C.,,,
184,Coordinador de Seguridad Patrimonial,,,,
184,Coordinador de Formato Tiendas Mass Arequipa,Grupo Intercorp,,,
184,Coordinador Analista Soc,VMwaresis S.A.C.,,,
184,Coordinador de Operaaciones,INFRAESTRUCTURAS SAC,,,"S/. 2.200,00 (Mensual)"
184,Coordinador de Monitoreos Biologicos de Flora y Fauna,XERTEK LIFE,,,
184,Coordinador comercial,XERTEK LIFE,,,
184,Coordinador de Instrumentación,XERTEK LIFE,,,
184,Coordinador de Ventas,EVAFLEX,,,
184,Coordinador de Unidades y Equipos,P&S Produccion y Servicios Generales SRL,,,
184,Coordinador de Unidades y Equipos,P&S Produccion y Servicios Generales SRL,,,
184,Coordinador de Silos,APM TERMINALS CALLAO SOCIEDAD ANONIMA,,,"S/. 3.962,00 (Mensual)"
184,Coordinador de cultivo vid,Grupo Huamani S.A.C,,,
184,Coordinador de Asuntos Regulatorios,Peruvian Pharmaceutical  sac,,,
184,Coordinador de Seguridad Patrimonial,,,,
184,Coordinador(a) comercial y de ventas / Rubro farmaceutico,,,Presencial y remoto,
184,Coordinador De Gestion Humana,Papelera de los Andes S.A.,,,
184,Coordinador de Delivery,WAKI RUNA S.A.C.,,,"S/. 1.800,00 (Mensual)"
184,Coordinador Administrativo Comercial,abanza,,,
184,Coordinador(a) de Reservas,BELMOND   PERÚ,,,
184,Coordinador/a de Relaciones Comunitarias,Cia. Minera Santa Luisa,,,"S/. 5.500,00 (Mensual)"
184,Coordinador Administrativo Comercial,abanza,,,
184,Coordinador de Marketplace/ Arequipa,,,,"S/. 2.000,00 (Mensual)"
184,Coordinador Visual y Mercadeo / Arequipa,Estilos S.R.L.,,,
184,coordinador ti,CEIMIC PERU SOCIEDAD ANONIMA CERRADA - CEIMIC PERU S.A.C.,,,
184,Coordinador Administrativo,CEVAL AUTOMATION E.I.R.L.,,,"S/. 1.400,00 (Mensual)"
184,Coordinador(a) Nivel Secundaria Área Sociales,Corporación Educativa Pamer,,,
184,Coordinador(a) Nivel Secundaria Área Ciencias,Corporación Educativa Pamer,,,
184,Coordinador(a) Nivel Secundaria Área Matemáticas,Corporación Educativa Pamer,,,
184,Coordinador de Mensajería/Courier Chorrillos,Hermes Transportes Blindados SAC.,,,
184,Coordinador de almacén de documentos Punta Hermosa/Chorrillos,Hermes Transportes Blindados SAC.,,,
184,Coordinador(a) comercial,ARQUIMIA,,,
184,Coordinador de Produccion / Granja Cerdos (engorde) / Cieneguilla,GRUPO ISAMISA S.A.C.,,,
184,Coordinador de Autoclave (Callao),VEOLIA SERVICIOS PERU S.A.C.,,,
184,Coordinador(a) de Seguridad Patrimonial,Grupo Intercorp,,,
184,Coordinador(a) Administrativo(a) de Sede kiteni,CORPORACIÓN EDUCATIVA J. SORIA,,,
184,Coordinador de Ventas,EVAFLEX,,,
184,Coordinador de Recepción de Mercadería,SUPERMERCADOS HOLI S.A.C.,,,
184,Coordinador(a)  Asistencial y Calidad (Tec. Méd),INTEGRAMEDICA PERU,,,
184,Coordinador de Caja (Suplencia 6 meses),Hermes Transportes Blindados SAC.,,,
184,Coordinador de Analítica Estratégica de Talento Humano (Agroindustria Ica),Grupo Proterra SAC,,,
184,Coordinador de Proyecto,AQUARIUS CONSULTING S.A.C.,,,
184,Coordinador(a) Administrativo(a) de Sede kiteni,CORPORACIÓN EDUCATIVA J. SORIA,,,
184,Coordinador,Almacenes Asociados SAC,,,"S/. 2.000,00 (Mensual)"
184,Coordinador Agrónomo o Agricola,CETPRO SYSTEM-HOUSE E.I.R.L.,,,
184,Coordinador de Mantenimiento Taller,AGRÍCOLA SANTA AZUL SRL.,,,
184,Coordinador Visual y Mercadeo / Arequipa,Estilos S.R.L.,,,
184,Coordinador de Importación e Innovación,,,,
184,Coordinador de Emergencia Pediátrica/ Clínica San Pablo la Victoria,Grupo San Pablo,,,
184,coordinador ti,CEIMIC PERU SOCIEDAD ANONIMA CERRADA - CEIMIC PERU S.A.C.,,,
184,Coordinador de Fitosanidad  Cultivo Esparrago,SAN EFISIO SAC,,,
184,Coordinador de Ventas Local,Olam Agri Peru,,,
184,Coordinador de Transporte,Tai Loy,,,"S/. 1.800,00 (Mensual)"
184,Coordinador(a) de Silos + 6x2 +Bono S/600,Adecco Perú S.A.,,,"S/. 3.962,00 (Mensual)"
184,Coordinador(a) de Seguridad Integral  Arequipa,Grupo Intercorp,,,
184,Coordinador/a de Seguimiento de Graduados y Empleabilidad,Universidad César Vallejo,,,"S/. 2.500,00 (Mensual)"
184,Coordinador Comercial / Movistar / La Merced,,,,"S/. 2.500,00 (Mensual)"
184,Coordinador(a) de Mantenimiento,,,,
184,Coordinador de Produccion / Granja Cerdos (engorde) / Cieneguilla,GRUPO ISAMISA S.A.C.,,,
184,Coordinador (a) de Ventas,AIC ASESORIA CONTABLE INTEGRAL EIRL,,,
184,Coordinador de Asuntos Regulatorios,Peruvian Pharmaceutical  sac,,,
184,Coordinador de Analítica Estratégica de Talento Humano (Agroindustria Ica),Grupo Proterra SAC,,,
184,Coordinador(a)  Asistencial y Calidad (Tec. Méd),INTEGRAMEDICA PERU,,,
184,Coordinador de Distribuciòn/Trujillo,AGHASO S.A.C.,,,"S/. 2.000,00 (Mensual)"
184,Coordinador(a) de Silos APM Terminals Callao,Adecco Perú S.A.,,,
184,Coordinador Analista Soc,VMwaresis S.A.C.,,,
184,Coordinador(a)  Asistencial y Calidad (Tec. Méd),INTEGRAMEDICA PERU,,,
184,coordinador/a de márketing,DEBRA IMPORT EXPORT E.I.R.L,,,"S/. 2.500,00 (Mensual)"
185,Asistente Administrativo/a Tesorería,Villa Natura Perú SAC,,,
185,Auxiliar de  Tesorería,SERVOSA,,,
185,Asistente de Tesorería,,,,
185,Especialista / Analista de Tesorería / Sechura Piura,Total Talent Human Resources,,,
185,Practicante Profesional de Tesorería,,,,
185,Auxiliar de Tesorería / Arequipa,SANNA,,,
185,Asistente de Contabilidad y Tesorería,I.E.P La Catolica de Carabayllo SAC,,,
185,Auxiliar de Tesorería,Covema SAC,,,"S/. 2.000,00 (Mensual)"
185,Asistente de tesorería,INDUSTRIATEX INNOVACION SAC,,,
185,Auxiliar de Tesorería y Cobranzas,,,,"S/. 1.800,00 (Mensual)"
185,Analista de tesorería,Cafeladerías 4D,,,
185,Asistente de Tesorería,BDO OUTSOURCING,,Presencial y remoto,
185,asistente de tesorería,Industrial V&G S.A.C.,,,
185,Asistente de Tesorería,,,,
185,Especialista / Analista de Tesorería / Sechura Piura,Total Talent Human Resources,,,
185,Asistente de Tesorería,,,,
185,Analista de Tesorería,ASESORIA EMPRESARIAL & CORP.,,,"S/. 2.500,00 (Mensual)"
185,Analista de Tesorería/ Sede SJL,,,,
185,Practicante profesional de tesorería,P&D ANDINA ALIMENTOS S.A.,,,"S/. 1.200,00 (Mensual)"
185,Analista de Tesorería,ASESORIA EMPRESARIAL & CORP.,,,"S/. 2.500,00 (Mensual)"
185,Analista de tesorería,,,,"S/. 2.000,00 (Mensual)"
185,Asistente de Tesorería,,,,"S/. 2.299,00 (Mensual)"
185,Jefe de Tesorería,M & H Group,,,"S/. 3.500,00 (Mensual)"
185,analista de tesorería,Radiadores Industriales Tubillas SAC,,,
185,Analista de Tesorería,ASESORIA EMPRESARIAL & CORP.,,,"S/. 2.500,00 (Mensual)"
185,Asistente de Tesorería,,,,
185,Coordinador(a) de Tesorería,,,,
185,Asistente de tesorería / sede Nazca,Perú Bus,,,"S/. 1.400,00 (Mensual)"
185,Asistente de Tesorería,BDO OUTSOURCING,,Presencial y remoto,
185,Analista de tesorería,Transportes Austral Group S.A.C.,,,"S/. 2.300,00 (Mensual)"
185,Asistente de Tesorería,,,Presencial y remoto,
185,Analista de tesorería,,,,"S/. 2.000,00 (Mensual)"
185,Asistente de Tesorería,Packplast Envolturas SAC,,,
185,Asistente de Tesorería,,,,
185,Auxiliar de tesorería,Transber,,,"S/. 1.700,00 (Mensual)"
185,Auxiliar de Tesorería,Petramás sac,,,"S/. 1.500,00 (Mensual)"
185,Auxiliar de tesorería,Delicass,,,
185,Asistente de Tesorería,,,,
185,analista de tesorería,Radiadores Industriales Tubillas SAC,,,
185,Practicante de Tesorería,,,,
185,Asistente de Tesorería,,,,
185,Jefe de Tesorería,M & H Group,,,"S/. 3.500,00 (Mensual)"
185,Asistente de Tesorería,,,,
185,Auxiliar de  Tesorería,SERVOSA,,,
186,Analista Semi Senior de Data Science,Well HR,,Presencial y remoto,
186,Big Data Engineer,NTT DATA,,,
186,Proyecto Data Analitic,Consorcio LP,,Presencial y remoto,"S/. 4.000,00 (Mensual)"
186,Data Scientist,Grupo San Pablo,,,
186,Asistente de Data Maestra,Lavoro Perú,,Presencial y remoto,
186,Data Scientist,Grupo San Pablo,,,
186,Practicante de Data Analytics Sodimac,FALABELLA CORPORATIVO PERÚ,,Presencial y remoto,
186,Data Scientist,TeamSoft  S.A.C.,,,
186,Data Engineer,Software Enterprise Services SAC,,Presencial y remoto,
186,Data Analyst CRM,Universidad Peruana Cayetano Heredia,,,
186,Analista Senior Data Engineer,CONSULTORIA Y ASESORIA EN TECNOLOGIA CONASTEC S.R.L.,,Presencial y remoto,"S/. 4.000,00 (Mensual)"
186,Data engineer AWS,Canvia,,Presencial y remoto,
186,DevOps Engineer,TeamSoft  S.A.C.,,,"S/. 7.000,00 (Mensual)"
186,Analista Semi Senior de Data Science,Well HR,,Presencial y remoto,
186,Asistente de compensaciones y manejo de data,,,,
186,Proyecto Data Analitic,Consorcio LP,,Presencial y remoto,"S/. 4.000,00 (Mensual)"
186,Data Entry,Centro de investigación IPOR,,,
186,Data Engineer,Software Enterprise Services SAC,,Presencial y remoto,
186,Data Engineer,Crazy Llama,,,"S/. 3.000,00 (Mensual)"
186,Data Engineer,Software Enterprise Services SAC,,Presencial y remoto,
186,Practicante de Data Analytics Sodimac,FALABELLA CORPORATIVO PERÚ,,Presencial y remoto,
186,Analista Senior Data Engineer,CONSULTORIA Y ASESORIA EN TECNOLOGIA CONASTEC S.R.L.,,Presencial y remoto,"S/. 4.000,00 (Mensual)"
186,Data Entry,Centro de investigación IPOR,,,
186,Data Analyst CRM,Universidad Peruana Cayetano Heredia,,,
186,Data Scientist,TeamSoft  S.A.C.,,,
186,Practicante de Data Analytics Sodimac,FALABELLA CORPORATIVO PERÚ,,Presencial y remoto,
186,Data Engineer,Software Enterprise Services SAC,,Presencial y remoto,
186,Asistente de Data Maestra,Lavoro Perú,,Presencial y remoto,
186,Analista Semi Senior de Data Science,Well HR,,Presencial y remoto,
186,Data Engineer,Software Enterprise Services SAC,,Presencial y remoto,
186,Data Engineer,Software Enterprise Services SAC,,Presencial y remoto,
186,Data Scientist,Grupo San Pablo,,,
186,Analista Senior Data Engineer,CONSULTORIA Y ASESORIA EN TECNOLOGIA CONASTEC S.R.L.,,Presencial y remoto,"S/. 4.000,00 (Mensual)"
186,Data Engineer,Crazy Llama,,,"S/. 3.000,00 (Mensual)"
186,DevOps Engineer,TeamSoft  S.A.C.,,,"S/. 7.000,00 (Mensual)"
187,Supervisor de venta en campo/ Planilla /Bonos / Comas,Gedk Telecomunicaciones,,,"S/. 1.130,00 (Mensual)"
187,promotor/a asesor de venta,GAMAEL SERVICIOS GENERALES EIRL,,,"S/. 2.000,00 (Mensual) + Comisiones"
187,Genera un segundo ingreso!   Gana por cada venta que realices,Salesland Pacífico,,,
187,promotor/a asesor de venta,POWER TIMBER S.A.C.,,,"S/. 1.130,00 (Mensual) + Comisiones"
187,"Agente de Ventas, Módulos de Venta",Bitel,,,"S/. 1.130,00 (Mensual)"
187,Asesor/a de Venta de Autos/Vehículos,VIP2CARS,,,"S/. 2.500,00 (Mensual)"
187,Asesores de Venta en Campo,TM D`PLASTIC,,,"S/. 1.200,00 (Mensual) + Comisiones"
187,promotor/a asesor de venta,EYAL MOTORS S.A.C.,,,
187,"¡Con o sin experiencia! !GANA hasta S/. 2,000 + Bonos Diarios y Semanales! / Asesores de Venta",INCLICK CONTAC CENTER S.A.C.,,,
187,Asesores de Venta en Campo,TM D`PLASTIC,,,"S/. 1.200,00 (Mensual) + Comisiones"
187,Tienda San Isidro / Samsung / Promotor de venta,Grupo Tawa,,,"S/. 1.300,00 (Mensual)"
187,promotor/a asesor de venta,EAFC MAQUISISTEMA S.A.,,,
187,Asesor/a de Venta de Autos/Vehículos,VIP2CARS,,,"S/. 2.500,00 (Mensual)"
187,ejecutivo/a de venta,JUNIOS GROUP ETIQUETAS Y ADHESIVOS SAC,,,"S/. 1.300,00 (Mensual) + Comisiones"
187,Supervisor de venta en campo/ Planilla /Bonos / Carabayllo,Gedk Telecomunicaciones,,,"S/. 1.130,00 (Mensual)"
187,Supervisor de venta,COBELES,,,"S/. 2.000,00 (Mensual)"
187,Jefe de venta,COMERCIALIZADORA Y DISTRIBUIDORA JESDAF E.I.R.L.,,,"S/. 2.000,00 (Mensual) + Comisiones"
187,Promotor de venta tiempo completo   / Pedregal,Estilos S.R.L.,,,
187,Personal para Venta de Electrodomesticos en Lima Este,Mabe Perú S.A,,,
187,promotor/a asesor de venta,BMC Technologies,,,"S/. 1.200,00 (Mensual) + Comisiones"
187,Supervisor/a de Venta/ Línea Marrón/TV //Trujillo,,,,
187,Asesor de Venta Volante,Autoland S.A,,,
187,Ejecutivo/a de Venta Empresa Sodimac Comas,FALABELLA CORPORATIVO PERÚ,,,
187,Zona Este / Promotor de venta Retail / Samsung,Grupo Tawa,,,
187,promotor/a asesor de venta,Assisti Corp SAC,,Presencial y remoto,
187,¡Gana por cada venta! Comisiones sin límites y horario libre,Salesland Pacífico,,,"S/. 2.000,00 (Mensual)"
187,Ejecutivo/a de Venta Empresa Sodimac Pucallpa,FALABELLA CORPORATIVO PERÚ,,,
187,Jefe comercial o equipo de venta,CAIXA FORTUNE S.A.,,,
187,Supervisor de venta en campo/ Planilla /Bonos / Huancayo,Gedk Telecomunicaciones,,,"S/. 1.130,00 (Mensual)"
187,"Asesores de venta Cajamarca / Planilla, comisiones y bonos / beneficios de ley",,,,"S/. 1.130,00 (Mensual)"
187,Jefe de venta,COMERCIALIZADORA Y DISTRIBUIDORA JESDAF E.I.R.L.,,,"S/. 2.000,00 (Mensual) + Comisiones"
187,Asesor de venta,BRAMOTORS,,,
187,ejecutivo/a de venta,LOTES & CLUB PERU S.A.C,,,"S/. 2.000,00 (Mensual) + Comisiones"
187,Promotor de venta  / Arequipa,,,,
187,Samsung / Promotor de venta Retail / Callao,Grupo Tawa,,,
187,Asesor de Venta Volante,Autoland S.A,,,
187,Asesor de venta,BRAMOTORS,,,
187,"¡Con o sin experiencia! !GANA hasta S/. 2,000 + Bonos Diarios y Semanales! / Asesores de Venta",INCLICK CONTAC CENTER S.A.C.,,,
188,Ayudante Mecánico – Mantenimiento de Planta,Italmecan Sac,,,
188,Técnico Ayudante de mantenimiento,Rock Drill Cont. Civ. y Mineros S.A.C.,,,
188,Ayudante de Almacen y Mantenimiento,OFFICE PAPER,,,
188,Ayudante de mantenimiento,Booster Group Peru SAC,,,
188,Ayudante de Mantenimiento,Panorama Bpo,,,
188,Ayudante de Mantenimiento,Panorama Bpo,,,
188,Ayudante de mantenimiento,SERVICIOS COMERCIALES Y TURISTICOS DOS DE MAYO S.A.C.,,,
188,ayudante de mantenimiento,GEMM SCRL,,,
189,Ingeniero,IMAB SOLUTIONS,,,
189,Ingeniero Preventa / Networking,,,,
189,Trabajo Desde Casa Ingeniero ETL / Ref. 0339,BairesDev LLC,,,
189,Trabajo Desde Casa Ingeniero DevOps / Ref. 0121S,BairesDev LLC,,,
189,Ingeniero Devops,Apuesta Total,,Presencial y remoto,
189,ingeniero ambiental,EMPRESA CONSTRUCTORA SERVICIOS MULTIPLES CAJAMARQUILLA SOCIEDAD ANONIMA,,,
189,Ingeniero Agrónomo de Campo Producción de Arroz Fertilización y Control de Plagas,MERCE CONSULTING,,,"S/. 3.000,00 (Mensual)"
189,Ingeniero de Datos,Entel Connect Center,,Presencial y remoto,
189,Ingeniero Textil y de Confecciones,Corporation Lucent Export S.A.C.,,,"S/. 1.800,00 (Mensual)"
189,Ingeniero de Automatización Industrial,CONTROL + SAC,,,
189,Ingeniero de Asuntos Ambientales y Permisos,Cia. Minera Santa Luisa,,,
189,Trabajo Desde Casa Ingeniero en Análisis Senior / Ref. 0960,BairesDev LLC,,,
189,Ingeniero Electricista,G&M ENERGY S.A.C.,,,
189,Ingeniero de Area  Mantenimiento de Pivote Hidraulica,,,,
189,ingeniero Electricista,Catri Peru S.A.C.,,,
189,Ingeniero de Datos e Inteligencia Artificial,,,,
189,Ingeniero Industrial,venta de repuestos automotriz,,,
189,titulado en  ingeniero industrial,73040589,,,
189,Ingeniero civil,Reclutapro Pandapé,,,"S/. 500,00 (Mensual)"
189,Practicante Profesional de Ingeniero Soluciones,Fitflow Peru SRL,,,"S/. 1.200,00 (Mensual)"
189,Ingeniero de Producción/ Chilca,Los Portales,,,
189,Ingeniero preventa,,,,
189,Técnico o Ingeniero Textil,,,,"S/. 1.800,00 (Mensual)"
189,Ingeniero Cloud,Apuesta Total,,Presencial y remoto,
189,Ingeniero de Servicios Pleno,Electro Industrial Solutions S.A.,,,"S/. 2.000,00 (Mensual)"
189,Ingeniero Capacitador de Trabajos en Altura,,,,
189,ingeniero desarrollo,INNOVACION TECNOLOGIA E INGENIERIA EN ENERGIA S.A.C.,,,
189,Ingeniero de machine learning,Grupo Educa_d,,Presencial y remoto,"S/. 5.000,00 (Mensual)"
189,ingeniero Industrial / Comercial,SISTEMAS INTEGRALES DE ALMACENES S.A.C.,,Presencial y remoto,
189,Ingeniero electricista Media Tensión Trackless Mineria 14x7,Overall Strategy,,,
189,Ingeniero de Datos,La Calera S.A.C.,,,
189,Trabajo Desde Casa Ingeniero ETL / Ref. 0339,BairesDev LLC,,,
189,Trabajo Desde Casa Ingeniero Node / Ref. 0111,BairesDev LLC,,,
189,Ingeniero Preventa / Networking,,,,
189,Trabajo Desde Casa Ingeniero Node / Ref. 0111,BairesDev LLC,,,
189,Ingeniero de Datos,Apuesta Total,,Presencial y remoto,
189,Ingeniero de campo,CICSA PERU S.A.C.,,,
189,Ingeniero de Area Energia Electrica e Instrumentacion,,,,
189,ingeniero electricista,HIDROMEC SERVICIOS GENERALES  EIRL,,,
189,Trabajo Desde Casa Ingeniero de Datos / Ref. 0339,BairesDev LLC,,,
189,Trabajo Desde Casa Ingeniero de Datos / Ref. 0339,BairesDev LLC,,,
189,Ingeniero de Datos,Entel Connect Center,,Presencial y remoto,
189,Ingeniero(a) Scada Oasys,EQUANS Perú,,,
189,Trabajo Desde Casa Ingeniero ETL / Ref. 0339,BairesDev LLC,,,
189,Ingeniero de datos GCP,Vooxell,,Presencial y remoto,
189,ingeniero,B Y F POWER S.A.,,,
189,Supervisor de Servicios Ingeniero Titulado y Colegiado,Conveyor Belt Technology Ltda.,,,
189,ingeniero desarrollo,INNOVACION TECNOLOGIA E INGENIERIA EN ENERGIA S.A.C.,,,
189,Trabajo Desde Casa Ingeniero ETL / Ref. 0339,BairesDev LLC,,,
189,Trabajo Desde Casa Ingeniero Fullstack Node + Nest + React / Ref. 0111,BairesDev LLC,,,
189,Ingeniero Servicios Especializados,SALAZAR DIAZ & ASOCIADOS SAC,,,"S/. 2.000,00 (Mensual)"
189,Ingeniero de datos / Azure/ San isidro,Los Portales,,,
189,Ingeniero de Datos e Inteligencia Artificial,,,,
189,Ingeniero Ambiental Jr. / Sector inmobiliario industrial / Surco,Manpower,,,
